NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
CZZZZ Extra-Regio NUTS 3,CZZZZ,ALL#WORLD#EUR#CZE_SVK#CZE#CZZ#CZZZ#CZZZZ,False,,DEPARTMENT,CZE,4,DEPARTMENT
Podilsk District,UA426,ALL#WORLD#EUR#UKR#UA4#UA42#UA426,False,,DEPARTMENT,UKR,3,DEPARTMENT
BGZ Extra-Regio NUTS 1,BGZ,ALL#WORLD#EUR#BGR#BGZ,False,,NATIONAL_REGION,BGR,1,REGION
Mittelland Region,CH02,ALL#WORLD#EUR#CHE#CH0#CH02,False,,REGION,CHE,2,DISTRICT
Mykolaiv Oblast,UA41,ALL#WORLD#EUR#UKR#UA4#UA41,False,,REGION,UKR,2,RAION
Linyi,LINYI,ALL#WORLD#ASIA#CHN#SHAND#LINYI,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Khmelnytska Oblast,UA53,ALL#WORLD#EUR#UKR#UA5#UA53,False,,REGION,UKR,2,RAION
Convent LA,PORT_USCEN,ALL#WORLD#NOAME#USA#PORT_USCEN,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
La Rioja,ES23,ALL#WORLD#EUR#ESP#ES2#ES23,False,,REGION,ESP,2,PROVINCE
Dahme-Spreewald,DE406,ALL#WORLD#EUR#DEU#DE4#DE40#DE406,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Tirana,AL022,ALL#WORLD#EUR#ALB#AL0#AL02#AL022,False,,DEPARTMENT,ALB,3,DEPARTMENT
Takuma,TAKU,ALL#WORLD#ASIA#JPN#TAKU,False,,CITY,JPN,1,PREFECTURE
Lublin,PL81,ALL#WORLD#EUR#POL#PL8#PL81,False,,REGION,POL,2,COUNTY
Istanbul,TR1,ALL#WORLD#ASIA#TUR#TR1,False,,NATIONAL_REGION,TUR,1,PROVINCE
Pirmasens (Independent City),DEB37,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB37,False,,DEPARTMENT,DEU,3,MUNICIPALITY
San Pedro,PORT_ARSPD,ALL#WORLD#SOAME#ARG#PORT_ARSPD,False,,PORT_TERMINAL,ARG,1,PORT_TERMINAL
Chorrochó,CHORROCHO,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#CHORROCHO,False,,CITY,BRA,3,CITY
Taquarussu,TQRMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#TQRMS,False,,CITY,BRA,3,CITY
Schmalkalden-Meiningen,SCHMALKALDEN-MEININGEN---GER,ALL#WORLD#EUR#DEU#THURI#SCHMALKALDEN-MEININGEN---GER,False,,TERRITORY,DEU,2,DISTRICT
Sete,SETE,ALL#WORLD#EUR#FRA#SETE,False,,CITY,FRA,1,METROPOLITAN REGION
Latvia,LV0,ALL#WORLD#EUR#LVA#LV0,False,,NATIONAL_REGION,LVA,1,MUNICIPALITY
Moji,MOJI,ALL#WORLD#ASIA#JPN#MOJI,False,,CITY,JPN,1,PREFECTURE
Dubovka,PORT_RUDBK,ALL#WORLD#EUR#RUS#PORT_RUDBK,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Escuintla,ESCUIN,ALL#WORLD#NOAME#GTM#ESCUIN,False,,CITY,GTM,1,DEPARTMENT
Main-Taunus District,DE71B,ALL#WORLD#EUR#DEU#DE7#DE71#DE71B,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Teluk Bayur,TELUK,ALL#WORLD#ASIA#IDN#TELUK,False,,PORT_TERMINAL,IDN,1,PORT_TERMINAL
YEVPATORIYA,YEVPATO,ALL#WORLD#EUR#RUS#YEVPATO,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Märkischer Kreis,MRKISCHERKREIS--GER,ALL#WORLD#EUR#DEU#NRHWE#MRKISCHERKREIS--GER,False,,TERRITORY,DEU,2,DISTRICT
Carinthia,SI033,ALL#WORLD#EUR#SVN#SI0#SI03#SI033,False,,DEPARTMENT,SVN,3,DEPARTMENT
Plymouth IN,PLYIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#PLYIN,False,,CITY,USA,3,CITY
Tabatinga,PORT_BRTBG,ALL#WORLD#SOAME#BRA#PORT_BRTBG,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Modena,MODEN,ALL#WORLD#EUR#ITA#MODEN,False,,CITY,ITA,1,REGION
Göppingen,DE114,ALL#WORLD#EUR#DEU#DE1#DE11#DE114,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Eastern Austria,AT1,ALL#WORLD#EUR#AUT#AT1,False,,NATIONAL_REGION,AUT,1,STATE
Åland,FI2,ALL#WORLD#EUR#FIN#FI2,False,,NATIONAL_REGION,FIN,1,REGION
Lom,LOM,ALL#WORLD#EUR#BGR#LOM,False,,CITY,BGR,1,REGION
Northern Bulgaria,BGR_NORTH,ALL#WORLD#EUR#BGR#BGR_NORTH,False,,NATIONAL_REGION,BGR,1,REGION
Sumé,SUME,ALL#WORLD#SOAME#BRA#BRACW#PARAI#SUME,False,,CITY,BRA,3,CITY
Bạc Liêu,BAC_LIEU,ALL#WORLD#ASIA#VNM#BAC_LIEU,False,,REGION,VNM,1,PROVINCE
Rio Bananal,RIO_BANA,ALL#WORLD#SOAME#BRA#BRANE#ESPIR#RIO_BANA,False,,CITY,BRA,3,CITY
Yangjiang,YANGJIANG,ALL#WORLD#ASIA#CHN#GUANG#YANGJIANG,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Border Gate,BRDG,ALL#WORLD#AFR#ZAF#BRDG,False,,DEPARTMENT,ZAF,1,PROVINCE
Rzeszów County,PL823,ALL#WORLD#EUR#POL#PL8#PL82#PL823,False,,DEPARTMENT,POL,3,GMINA
LTZZZ Extra-Regio NUTS 3,LTZZZ,ALL#WORLD#EUR#LTU#LTZ#LTZZ#LTZZZ,False,,DEPARTMENT,LTU,3,MUNICIPALITY
North Brabant,NLD_BRABANT,ALL#WORLD#EUR#NLD#NLD_BRABANT,False,,COUNTY,NLD,1,COUNTRY
Destrehan LA,DESLA,ALL#WORLD#NOAME#USA#DELTA#LOUIS#DESLA,False,,CITY,USA,3,CITY
Hajdú-Bihar,HU321,ALL#WORLD#EUR#HUN#HU3#HU32#HU321,False,,DEPARTMENT,HUN,3,DEPARTMENT
Andradina,ANDRADINA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#ANDRADINA,False,,CITY,BRA,3,CITY
Logan WV,LOGANWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#LOGANWV,False,,CITY,USA,3,CITY
Potsdam-Mittelmark,POTSDAM-MITTELMARK---GER,ALL#WORLD#EUR#DEU#BRAND#POTSDAM-MITTELMARK---GER,False,,TERRITORY,DEU,2,DISTRICT
Border,IE041,ALL#WORLD#EUR#IRL#IE0#IE04#IE041,False,,DEPARTMENT,IRL,3,DEPARTMENT
Aix-en-Provence,AIX,ALL#WORLD#EUR#FRA#AIX,False,,CITY,FRA,1,METROPOLITAN REGION
Sevilla,PORT_ESSVQ,ALL#WORLD#EUR#ESP#PORT_ESSVQ,False,,PORT_TERMINAL,ESP,1,PORT_TERMINAL
Salzburg,AT32,ALL#WORLD#EUR#AUT#AT3#AT32,False,,REGION,AUT,2,DISTRICT
Sao Mateus,SAOMA,ALL#WORLD#SOAME#BRA#BRANE#ESPIR#SAOMA,False,,CITY,BRA,3,CITY
Myrtle Grove LA,MYRLA,ALL#WORLD#NOAME#USA#DELTA#LOUIS#MYRLA,False,,CITY,USA,3,CITY
Cantabria,ES130,ALL#WORLD#EUR#ESP#ES1#ES13#ES130,False,,DEPARTMENT,ESP,3,COMARCA
Lajeado,LAJEADO,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#LAJEADO,False,,CITY,BRA,3,CITY
Greater Amsterdam,NL32B,ALL#WORLD#EUR#NLD#NL3#NL32#NL32B,False,,DEPARTMENT,NLD,3,DEPARTMENT
Taranto,ITF43,ALL#WORLD#EUR#ITA#ITF#ITF4#ITF43,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Batman,BATMN,ALL#WORLD#ASIA#TUR#BATMN,False,,STATE,TUR,1,PROVINCE
"Balıkesir, Çanakkale",TUR_BALIK_CANAK,ALL#WORLD#ASIA#TUR#TUR_BALIK_CANAK,False,,TERRITORY,TUR,1,PROVINCE
Kolding,KLDNG,ALL#WORLD#EUR#DNK#KLDNG,False,,CITY,DNK,1,REGION
Ibiza and Formentera,ES531,ALL#WORLD#EUR#ESP#ES5#ES53#ES531,False,,DEPARTMENT,ESP,3,COMARCA
Serra do Salitre,SERRA_DO_SALTRE,ALL#WORLD#SOAME#BRA#BRANE#MINAS#SERRA_DO_SALTRE,False,,CITY,BRA,3,CITY
Edirne,TR212,ALL#WORLD#ASIA#TUR#TR2#TR21#TR212,False,,DEPARTMENT,TUR,3,DEPARTMENT
Yangpu,YNGPU,ALL#WORLD#ASIA#CHN#YNGPU,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Southern and Eastern Serbia,SRB_SOUTH_EAST,ALL#WORLD#EUR#SRB#SRB_SOUTH_EAST,False,,NATIONAL_REGION,SRB,1,AUTONOMOUS PROVINCE
Erlangen (Independent City),DE252,ALL#WORLD#EUR#DEU#DE2#DE25#DE252,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Bison SD,BISONSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#BISONSD,False,,CITY,USA,3,CITY
Šibenik-Knin County,HR034,ALL#WORLD#EUR#HRV#HR0#HR03#HR034,False,,DEPARTMENT,HRV,3,DEPARTMENT
Lincang,Lincang,ALL#WORLD#ASIA#CHN#YUNNA#Lincang,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Utrecht,NLD_UTRECHT,ALL#WORLD#EUR#NLD#NLD_UTRECHT,False,,CITY,NLD,1,COUNTRY
Hawaii,HAWAI,ALL#WORLD#NOAME#USA#HAWAI,False,,STATE,USA,1,STATE
Oldenburg (Oldenburg) (Independent City),DE943,ALL#WORLD#EUR#DEU#DE9#DE94#DE943,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Shuangcheng,Shuangcheng,ALL#WORLD#ASIA#CHN#Shuangcheng,False,,REGION,CHN,1,AUTONOMOUS REGION
NOZ Extra-Regio level 1,NOZ,ALL#WORLD#EUR#NOR#NOZ,False,,NATIONAL_REGION,NOR,1,ARCTIC REGION
Alfred,PORT_ZAAFD,ALL#WORLD#AFR#ZAF#PORT_ZAAFD,False,,PORT_TERMINAL,ZAF,1,PORT_TERMINAL
Eastville VA,VA_EV,ALL#WORLD#NOAME#USA#APPAL#VIRGI#VA_EV,False,,CITY,USA,3,CITY
Voskressensk,PORT_RUVKS,ALL#WORLD#EUR#RUS#PORT_RUVKS,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
"Van, Muş, Bitlis, Hakkari",TRB2,ALL#WORLD#ASIA#TUR#TRB#TRB2,False,,REGION,TUR,2,DISTRICT
Twente,NL213,ALL#WORLD#EUR#NLD#NL2#NL21#NL213,False,,DEPARTMENT,NLD,3,DEPARTMENT
South Valley ND,SO_VA_ND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#SO_VA_ND,False,,REGION,USA,3,REGION
HALMSTAD,SEHAD,ALL#WORLD#EUR#SWE#SEHAD,False,,DEPARTMENT,SWE,1,COUNTY
Maryville 2 MO,MARYVILLMOP,ALL#WORLD#NOAME#USA#WECB#MISSO#MARYVILLMOP,False,,CITY,USA,3,CITY
Herval d'Oeste,HERVALDOEST,ALL#WORLD#SOAME#BRA#BRASO#SANTA#HERVALDOEST,False,,CITY,BRA,3,CITY
Stavanger,STAVANGER,ALL#WORLD#EUR#NOR#STAVANGER,False,,CITY,NOR,1,COUNTY
Konstantinovsk,PORT_KONSTOVSK,ALL#WORLD#EUR#RUS#PORT_KONSTOVSK,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Chatham MI,CHETMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#CHETMI,False,,CITY,USA,3,CITY
Long Beach,LONGBEACH,ALL#WORLD#NOAME#USA#PACIF#CALIF#LONGBEACH,False,,CITY,USA,3,CITY
Naama,NAAMA,ALL#WORLD#AFR#DZA#NAAMA,False,,REGION,DZA,1,PROVINCE
Warendorf,DEA38,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA38,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Kitakyushu Airport,KIT_AIR,ALL#WORLD#ASIA#JPN#KIT_AIR,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Vorarlberg,AUT_WEST_VORARLBERG,ALL#WORLD#EUR#AUT#AUT_WESTOSTE#AUT_WEST_VORARLBERG,False,,REGION,AUT,2,DISTRICT
Trabzon,PORT_TRTZX,ALL#WORLD#ASIA#TUR#PORT_TRTZX,False,,PORT_TERMINAL,TUR,1,PORT_TERMINAL
São Francisco do Sul,PORT_BRSFS,ALL#WORLD#SOAME#BRA#PORT_BRSFS,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Oran,ORAN,ALL#WORLD#AFR#DZA#ORAN,False,,CITY,DZA,1,PROVINCE
Transbulkterminal (Kernel),TRANSBULK_KERNEL,ALL#WORLD#EUR#UKR#TRANSBULK_KERNEL,False,,PORT_TERMINAL,UKR,1,PORT_TERMINAL
Peninsular Malaysia,PENINSULAR_MALAYSIA,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA,False,,REGION,MYS,1,FEDERAL TERRITORY
San Lorenzo,SLZAR,ALL#WORLD#SOAME#ARG#PAMAR#SAFPA#SLZAR,False,,CITY,ARG,3,CITY
Navarra,NAVAR,ALL#WORLD#EUR#ESP#NAVAR,False,,CITY,ESP,1,AUTONOMOUS COMMUNITY
Aparecida do Rio Negro,APARECIDA,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#APARECIDA,False,,CITY,BRA,3,CITY
Haisynskyi Raion,UA512,ALL#WORLD#EUR#UKR#UA5#UA51#UA512,False,,DEPARTMENT,UKR,3,DEPARTMENT
Benguet,BENGUET,ALL#WORLD#ASIA#PHL#BENGUET,False,,NATIONAL_REGION,PHL,1,REGION
Aparecida do Taboado,APTMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#APTMS,False,,CITY,BRA,3,CITY
Ghazaouet,GHAZAOU,ALL#WORLD#AFR#DZA#GHAZAOU,False,,CITY,DZA,1,PROVINCE
Villa Constitucion,VCTAR,ALL#WORLD#SOAME#ARG#PAMAR#SAFPA#VCTAR,False,,CITY,ARG,3,CITY
District of Ath,BE32A,ALL#WORLD#EUR#BEL#BE3#BE32#BE32A,False,,DEPARTMENT,BEL,3,ARRONDISSEMENT
Ama LA,PORT_USAMD,ALL#WORLD#NOAME#USA#PORT_USAMD,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
Mananga,MANANGA,ALL#WORLD#AFR#ZAF#MANANGA,False,,AMS_STATE_DIVISION,ZAF,1,PROVINCE
Anchorage AK,ANCHORAGE_AK,ALL#WORLD#NOAME#USA#DELTA#ARKAN#ANCHORAGE_AK,False,,CITY,USA,3,CITY
Autonomous Region of the Azores,PT2,ALL#WORLD#EUR#PRT#PT2,False,,NATIONAL_REGION,PRT,1,AUTONOMOUS REGION
Montoir,PORT_FRMTX,ALL#WORLD#EUR#FRA#PORT_FRMTX,False,,PORT_TERMINAL,FRA,1,PORT_TERMINAL
Central Visayas ,CENTRALVISAYAS,ALL#WORLD#ASIA#PHL#CENTRALVISAYAS,False,,NATIONAL_REGION,PHL,1,REGION
Diyala,DIYALA,ALL#WORLD#ASIA#IRQ#DIYALA,False,,STATE,IRQ,1,REGION
West Papua,WESTPAPUA,ALL#WORLD#ASIA#IDN#WESTPAPUA,False,,NATIONAL_REGION,IDN,1,SPECIAL REGION
Midland,IE063,ALL#WORLD#EUR#IRL#IE0#IE06#IE063,False,,DEPARTMENT,IRL,3,DEPARTMENT
Santo Tomás de Castilla,GTSTC,ALL#WORLD#NOAME#GTM#GTPB#GTSTC,False,,CITY,GTM,2,MUNICIPALITY
Catania,ITCAT,ALL#WORLD#EUR#ITA#ITAI#ITSIC#ITCAT,False,,CITY,ITA,3,MUNICIPALITY
Sao Mateus Do Sul,SAO_MATEUS_DO_SUL,ALL#WORLD#SOAME#BRA#BRASO#PARAN#SAO_MATEUS_DO_SUL,False,,CITY,BRA,3,CITY
Mohacs,MOHACS,ALL#WORLD#EUR#HUN#MOHACS,False,,CITY,HUN,1,COUNTY
DEZZ Extra-Regio NUTS 2,DEZZ,ALL#WORLD#EUR#DEU#DEZ#DEZZ,False,,REGION,DEU,2,DISTRICT
Holzminden,HOLZMINDEN--GER,ALL#WORLD#EUR#DEU#LOWSA#HOLZMINDEN--GER,False,,TERRITORY,DEU,2,DISTRICT
Mid Atlantic,MATL,ALL#WORLD#NOAME#USA#MATL,False,,REGION,USA,1,STATE
Dovzhansk District,UA222,ALL#WORLD#EUR#UKR#UA2#UA22#UA222,False,,DEPARTMENT,UKR,3,DEPARTMENT
Gaziantep,TRC11,ALL#WORLD#ASIA#TUR#TRC#TRC1#TRC11,False,,DEPARTMENT,TUR,3,DEPARTMENT
Sete Quedas,SETE_QUEDAS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#SETE_QUEDAS,False,,CITY,BRA,3,CITY
Hiroshima Airport,HIRO_AIR,ALL#WORLD#ASIA#JPN#HIRO_AIR,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Berlin,DE3,ALL#WORLD#EUR#DEU#DE3,False,,NATIONAL_REGION,DEU,1,STATE
Port of Tanger Med ,PORT_TANGM,ALL#WORLD#AFR#MAR#PORT_TANGM,False,,PORT_TERMINAL,MAR,1,PORT_TERMINAL
Sikkim,SKKM,ALL#WORLD#ASIA#TUR#SKKM,False,,STATE,TUR,1,PROVINCE
Drujba,PORT_DRUJBA,ALL#WORLD#EUR#BGR#PORT_DRUJBA,False,,PORT_TERMINAL,BGR,1,PORT_TERMINAL
Anaurilândia,ANNMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#ANNMS,False,,CITY,BRA,3,CITY
Wielkopolskie,WIEPL,ALL#WORLD#EUR#POL#WIEPL,False,,REGION,POL,1,VOIVODSHIP
Germiston/Alberton,GERMALB,ALL#WORLD#AFR#ZAF#GERMALB,False,,CITY,ZAF,1,PROVINCE
Smithland Lock IL,SMITHILL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#SMITHILL,False,,CITY,USA,3,CITY
Upper Spreewald-Lusatia,DE40B,ALL#WORLD#EUR#DEU#DE4#DE40#DE40B,False,,DEPARTMENT,DEU,3,MUNICIPALITY
North,AL01,ALL#WORLD#EUR#ALB#AL0#AL01,False,,REGION,ALB,2,MUNICIPALITY
Serafina Correa,SERAFINA_CORREA,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#SERAFINA_CORREA,False,,CITY,BRA,3,CITY
Saverton MO,SAVMO,ALL#WORLD#NOAME#USA#WECB#MISSO#SAVMO,False,,CITY,USA,3,CITY
Morada Nova de Minas,MORMINAS,ALL#WORLD#SOAME#BRA#BRANE#MINAS#MORMINAS,False,,CITY,BRA,3,CITY
Riga,LV00A,ALL#WORLD#EUR#LVA#LV0#LV00#LV00A,False,,DEPARTMENT,LVA,3,DEPARTMENT
Novo Remanso,NOVO_RE,ALL#WORLD#SOAME#BRA#BRANO#AMAZO#ITAAM#NOVO_RE,False,,CITY,BRA,4,CITY
New London WI,NELONW,ALL#WORLD#NOAME#USA#EASCB#WISCO#NELONW,False,,CITY,USA,3,CITY
Northern low plains,NORTH_LOW_PLAINS,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#NORTH_LOW_PLAINS,False,,REGION,USA,3,REGION
Tiachivskyi Raion,UA714,ALL#WORLD#EUR#UKR#UA7#UA71#UA714,False,,DEPARTMENT,UKR,3,DEPARTMENT
Aden,PORT_ADEN,ALL#WORLD#ASIA#YEM#PORT_ADEN,False,,CITY,YEM,1,MUNICIPALITY
"Ağrı, Kars, Iğdır, Ardahan",TRA2,ALL#WORLD#ASIA#TUR#TRA#TRA2,False,,REGION,TUR,2,DISTRICT
Oneida,ONKY,ALL#WORLD#NOAME#USA#APPAL#KENTU#ONKY,False,,CITY,USA,3,CITY
Kamin-Kashyrskyi Raion,UA812,ALL#WORLD#EUR#UKR#UA8#UA81#UA812,False,,DEPARTMENT,UKR,3,DEPARTMENT
Kalamazoo MI,KALMAZOOMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#KALMAZOOMI,False,,CITY,USA,3,CITY
Ionia Nisia,GRC_CENTRAL_ION,ALL#WORLD#EUR#GRC#GRC_CENTRAL#GRC_CENTRAL_ION,False,,REGION,GRC,2,REGIONAL UNIT
Forest Lake  MN,FORESTMN,ALL#WORLD#NOAME#USA#WECB#MINNE#FORESTMN,False,,CITY,USA,3,CITY
Figueirão,FGRMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#FGRMS,False,,CITY,BRA,3,CITY
Zolotoniskyi Raion,UA622,ALL#WORLD#EUR#UKR#UA6#UA62#UA622,False,,DEPARTMENT,UKR,3,DEPARTMENT
Porto-San,PORT_SAN,ALL#WORLD#EUR#UKR#PORT_SAN,False,,PORT_TERMINAL,UKR,1,PORT_TERMINAL
Pinheiros,PINHEIROS,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#PINHEIROS,False,,CITY,BRA,3,CITY
Falls City NE,FALLSCITYNE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#FALLSCITYNE,False,,CITY,USA,3,CITY
Bern,CH021,ALL#WORLD#EUR#CHE#CH0#CH02#CH021,False,,DEPARTMENT,CHE,3,MUNICIPALITY
Everi,EVERI,ALL#WORLD#EUR#UKR#EVERI,False,,PORT_TERMINAL,UKR,1,PORT_TERMINAL
Buritama,BURITAMA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#BURITAMA,False,,CITY,BRA,3,CITY
Schwäbisch Hall,SCHWBISCHHALL---GER,ALL#WORLD#EUR#DEU#BADEW#SCHWBISCHHALL---GER,False,,TERRITORY,DEU,2,DISTRICT
Joacaba,JOACABA,ALL#WORLD#SOAME#BRA#BRASO#SANTA#JOACABA,False,,CITY,BRA,3,CITY
Beiras and Serra da Estrela,PT196,ALL#WORLD#EUR#PRT#PT1#PT19#PT196,False,,DEPARTMENT,PRT,3,FREGUESIA
Coronel Pacheco,CORONEL_PACHECO,ALL#WORLD#SOAME#BRA#BRANE#MINAS#CORONEL_PACHECO,False,,CITY,BRA,3,CITY
Bludenz-Bregenzerwald,AT341,ALL#WORLD#EUR#AUT#AT3#AT34#AT341,False,,DEPARTMENT,AUT,3,DEPARTMENT
LUZZ Extra-Regio NUTS 2,LUZZ,ALL#WORLD#EUR#LUX#LUZ#LUZZ,False,,REGION,LUX,2,CANTON
Oder-Spree,DE40C,ALL#WORLD#EUR#DEU#DE4#DE40#DE40C,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Dafeng,DAFENG_PORT,ALL#WORLD#ASIA#CHN#DAFENG_PORT,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Osterholz,DE936,ALL#WORLD#EUR#DEU#DE9#DE93#DE936,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Palu,PALU,ALL#WORLD#ASIA#IDN#CENTRALSULAWESI#PALU,False,,CITY,IDN,2,REGENCY
Garibaldi,GARIBALDI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#GARIBALDI,False,,CITY,BRA,3,CITY
Wunsiedel in the Fichtelgebirge,DE24D,ALL#WORLD#EUR#DEU#DE2#DE24#DE24D,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Mundra,PORT_INMUN,ALL#WORLD#ASIA#IND#PORT_INMUN,False,,PORT_TERMINAL,IND,1,PORT_TERMINAL
Baraboo WI,BARBOWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#BARBOWI,False,,CITY,USA,3,CITY
Reedsburg WI,REEWIS,ALL#WORLD#NOAME#USA#EASCB#WISCO#REEWIS,False,,CITY,USA,3,CITY
Mobile,MOBILE,ALL#WORLD#NOAME#USA#SOEAS#ALABA#MOBILE,False,,CITY,USA,3,CITY
Somogy,HU232,ALL#WORLD#EUR#HUN#HU2#HU23#HU232,False,,DEPARTMENT,HUN,3,DEPARTMENT
THE MAINLAND OF CHINA,MAINLAND_CHINA,ALL#WORLD#ASIA#CHN#MAINLAND_CHINA,False,,REGION,CHN,1,AUTONOMOUS REGION
Fars	,FARS,ALL#WORLD#ASIA#IRN#FARS,False,,STATE,IRN,1,PROVINCE
St Louis Lambert,STLL,ALL#WORLD#NOAME#USA#WECB#MISSO#STLL,False,,CITY,USA,3,CITY
North Jutland,DK050,ALL#WORLD#EUR#DNK#DK0#DK05#DK050,False,,DEPARTMENT,DNK,3,DEPARTMENT
Gaúcha do Norte,GAUCHADONORTE,ALL#WORLD#SOAME#BRA#BRASE#MATOG#GAUCHADONORTE,False,,CITY,BRA,3,CITY
Northern Croatia,HR06,ALL#WORLD#EUR#HRV#HR0#HR06,False,,REGION,HRV,2,MUNICIPALITY
Southern Sweden,SE2,ALL#WORLD#EUR#SWE#SE2,False,,NATIONAL_REGION,SWE,1,COUNTY
Southwest NE,SWNEBRA,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#SWNEBRA,False,,REGION,USA,3,REGION
Razgrad,RAZGARD,ALL#WORLD#EUR#BGR#RAZGARD,False,,STATE,BGR,1,REGION
Yibin,Yibin,ALL#WORLD#ASIA#CHN#SICHU#Yibin,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Burgos,ES412,ALL#WORLD#EUR#ESP#ES4#ES41#ES412,False,,DEPARTMENT,ESP,3,COMARCA
Corn and Soybean Producing Municipalities in Bahia Region 2,BAHIACRNSBSPRODREGION2,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#BAHIACRNSBSPRODREGION2,False,,REGION,BRA,3,REGION
Kure,KURE,ALL#WORLD#ASIA#JPN#KURE,False,,CITY,JPN,1,PREFECTURE
Dingolfing-Landau,DE22C,ALL#WORLD#EUR#DEU#DE2#DE22#DE22C,False,,DEPARTMENT,DEU,3,MUNICIPALITY
North Aegean,GRC_AEGEA_NORTH,ALL#WORLD#ASIA#TUR#AEGEA#GRC_AEGEA_NORTH,False,,REGION,TUR,2,DISTRICT
Kimball MN,KMNU,ALL#WORLD#NOAME#USA#WECB#MINNE#KMNU,False,,CITY,USA,3,CITY
Bergstraße,DE716,ALL#WORLD#EUR#DEU#DE7#DE71#DE716,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Thu Dau Mot,THUDAU,ALL#WORLD#ASIA#VNM#THUDAU,False,,CITY,VNM,1,MUNICIPALITY
Reserve LA,PORT_USRSF,ALL#WORLD#NOAME#USA#PORT_USRSF,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
Mexico City,MEXICO,ALL#WORLD#NOAME#MEX#MEXICO,False,,CITY,MEX,1,STATE
Okayama,OKAJAP,ALL#WORLD#ASIA#JPN#OKAJAP,False,,CITY,JPN,1,PREFECTURE
Oakland CA,OAKCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#OAKCA,False,,CITY,USA,3,CITY
Florianopolis,PORT_BRFLN,ALL#WORLD#SOAME#BRA#PORT_BRFLN,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Washington MO,WASHINGTONMO,ALL#WORLD#NOAME#USA#WECB#MISSO#WASHINGTONMO,False,,CITY,USA,3,CITY
Waynesburg PA,WASPAA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#WASPAA,False,,CITY,USA,3,CITY
Minocqua WI,MINCWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#MINCWI,False,,CITY,USA,3,CITY
