NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,HIERARCHY_short
North Caucasian Federal District,NOCFD,ALL#WORLD#CIS#RUS#NOCFD,false,,FEDERAL_DISTRICT,ALL#WORLD#CIS#RUS
Republic of Dagestan,DAGFS,ALL#WORLD#CIS#RUS#NOCFD#DAGFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Republic of Ingushetia,INGFS,ALL#WORLD#CIS#RUS#NOCFD#INGFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Kabardino-Balkar Republic,KABFS,ALL#WORLD#CIS#RUS#NOCFD#KABFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Karachay-Cherkess Republic,KCHFS,ALL#WORLD#CIS#RUS#NOCFD#KCHFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Republic of North Ossetia-Alania,NOSFS,ALL#WORLD#CIS#RUS#NOCFD#NOSFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Stavropol Krai,STAFS,ALL#WORLD#CIS#RUS#NOCFD#STAFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Stavropol,STAVR,ALL#WORLD#CIS#RUS#NOCFD#STAFS#STAVR,false,,CITY,ALL#WORLD#CIS#RUS#NOCFD#STAFS
Chechen Republic,CHEFS,ALL#WORLD#CIS#RUS#NOCFD#CHEFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#NOCFD
Crimean Federal District,CRIFD,ALL#WORLD#CIS#RUS#CRIFD,false,,FEDERAL_DISTRICT,ALL#WORLD#CIS#RUS
Republic of Crimea,CRIFS,ALL#WORLD#CIS#RUS#CRIFD#CRIFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#CRIFD
Kerch,KERCH,ALL#WORLD#CIS#RUS#CRIFD#CRIFS#KERCH,false,,CITY,ALL#WORLD#CIS#RUS#CRIFD#CRIFS
Sevastopol,SEVFS,ALL#WORLD#CIS#RUS#CRIFD#SEVFS,false,,FEDERAL_SUBJECT,ALL#WORLD#CIS#RUS#CRIFD
Azov Sea Russia,AZOVS,ALL#WORLD#CIS#RUS#AZOVS,false,,NATIONAL_REGION,ALL#WORLD#CIS#RUS
Cyprus,CYP,ALL#WORLD#EUR#CYP,false,,COUNTRY,ALL#WORLD#EUR
Kirov,KIROV,ALL#WORLD#CIS#RUS#VOLFD#KIRFS#KIROV,false,,CITY,ALL#WORLD#CIS#RUS#VOLFD#KIRFS
Blekinge,BLECO,ALL#WORLD#EUR#SWE#BLECO,false,,COUNTY,ALL#WORLD#EUR#SWE
Dalarna,DALCO,ALL#WORLD#EUR#SWE#DALCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Gävleborg,GAVCO,ALL#WORLD#EUR#SWE#GAVCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Halland,HALCO,ALL#WORLD#EUR#SWE#HALCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Jämtland,JAMCO,ALL#WORLD#EUR#SWE#JAMCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Jönköping,JONCO,ALL#WORLD#EUR#SWE#JONCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Kalmar,KALCO,ALL#WORLD#EUR#SWE#KALCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Kronoberg,KROCO,ALL#WORLD#EUR#SWE#KROCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Norrbotten,NORCO,ALL#WORLD#EUR#SWE#NORCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Skåne,SKACO,ALL#WORLD#EUR#SWE#SKACO,false,,COUNTY,ALL#WORLD#EUR#SWE
Stockholm County,STOCO,ALL#WORLD#EUR#SWE#STOCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Stockholm,STOCK,ALL#WORLD#EUR#SWE#STOCO#STOCK,false,,CITY,ALL#WORLD#EUR#SWE#STOCO
Södermanland,SODCO,ALL#WORLD#EUR#SWE#SODCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Uppsala,UPPCO,ALL#WORLD#EUR#SWE#UPPCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Värmland,VARCO,ALL#WORLD#EUR#SWE#VARCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Västerbotten,VABCO,ALL#WORLD#EUR#SWE#VABCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Västernorrland,VADCO,ALL#WORLD#EUR#SWE#VADCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Västmanland,VAMCO,ALL#WORLD#EUR#SWE#VAMCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Västra Götaland,VASCO,ALL#WORLD#EUR#SWE#VASCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Örebro,ORECO,ALL#WORLD#EUR#SWE#ORECO,false,,COUNTY,ALL#WORLD#EUR#SWE
Östergötland,OSTCO,ALL#WORLD#EUR#SWE#OSTCO,false,,COUNTY,ALL#WORLD#EUR#SWE
Norrköping,NORRK,ALL#WORLD#EUR#SWE#OSTCO#NORRK,false,,CITY,ALL#WORLD#EUR#SWE#OSTCO
Capital Region of Denmark,CAPRE,ALL#WORLD#EUR#DNK#CAPRE,false,,NATIONAL_REGION,ALL#WORLD#EUR#DNK
Copenhagen,COPHG,ALL#WORLD#EUR#DNK#CAPRE#COPHG,false,,CITY,ALL#WORLD#EUR#DNK#CAPRE
Central Denmark Region,CENRE,ALL#WORLD#EUR#DNK#CENRE,false,,NATIONAL_REGION,ALL#WORLD#EUR#DNK
North Denmark Region,NORRE,ALL#WORLD#EUR#DNK#NORRE,false,,NATIONAL_REGION,ALL#WORLD#EUR#DNK
Zealand Region,ZEARE,ALL#WORLD#EUR#DNK#ZEARE,false,,NATIONAL_REGION,ALL#WORLD#EUR#DNK
Region of Southern Denmark,SOURE,ALL#WORLD#EUR#DNK#SOURE,false,,NATIONAL_REGION,ALL#WORLD#EUR#DNK
EUROPE,EUR,ALL#WORLD#EUR,false,,REGION,ALL#WORLD
Czech Republic,CZE,ALL#WORLD#EUR#CZE_SVK#CZE,false,,COUNTRY,ALL#WORLD#EUR#CZE_SVK
Germany,DEU,ALL#WORLD#EUR#DEU,false,,COUNTRY,ALL#WORLD#EUR
Lawrenceburg IN,LAWIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#LAWIN,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#INDIA
Seattle WA,SEAWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#SEAWA,false,,CITY,ALL#WORLD#NOAME#USA#PACIF#WASHI
Afton OK,AFTOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#AFTOK,false,,CITY,ALL#WORLD#NOAME#USA#SOPLA#OKLAH
Dermott AR,DERAR,ALL#WORLD#NOAME#USA#DELTA#ARKAN#DERAR,false,,CITY,ALL#WORLD#NOAME#USA#DELTA#ARKAN
Kingfisher OK,KINOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#KINOK,false,,CITY,ALL#WORLD#NOAME#USA#SOPLA#OKLAH
Miami OK,MIAOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#MIAOK,false,,CITY,ALL#WORLD#NOAME#USA#SOPLA#OKLAH
Yukon OK,YUKOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#YUKOK,false,,CITY,ALL#WORLD#NOAME#USA#SOPLA#OKLAH
Alcolu SC,ALCSC,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#ALCSC,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Bennettsville SC,BENSC,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#BENSC,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Florence SC,FLOSC,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#FLOSC,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Latta SC,LATSC,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#LATSC,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Columbia SC,COLSC,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#COLSC,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Petaluma CA,PETCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#PETCA,false,,CITY,ALL#WORLD#NOAME#USA#PACIF#CALIF
Tulare CA,TULCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#TULCA,false,,CITY,ALL#WORLD#NOAME#USA#PACIF#CALIF
Ogden UT,OGDUT,ALL#WORLD#NOAME#USA#MOUNT#UTAH#OGDUT,false,,CITY,ALL#WORLD#NOAME#USA#MOUNT#UTAH
Roanoke VA,ROAVA,ALL#WORLD#NOAME#USA#APPAL#VIRGI#ROAVA,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#VIRGI
Lynchburg VA,LYNVA,ALL#WORLD#NOAME#USA#APPAL#VIRGI#LYNVA,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#VIRGI
North MO,NRTMO,ALL#WORLD#NOAME#USA#WECB#MISSO#NRTMO,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#WECB#MISSO
East River SD,EARSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#EARSD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOPLA#SODAK
Gulf Coast MN,GUCMN,ALL#WORLD#NOAME#USA#WECB#MINNE#GUCMN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#WECB#MINNE
North East WI,NOEWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#NOEWI,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#WISCO
North West WI,NOWWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#NOWWI,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#WISCO
West KS,WSTPA,ALL#WORLD#NOAME#USA#SOPLA#KANSA#WSTPA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#KANSA
South East PA,SOEPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#SOEPA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#PENNS
North West TN,NOWTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#NOWTN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#APPAL#TENNE
Illinois River North of Peria,ILRNP,ALL#WORLD#NOAME#USA#EASCB#ILLIN#ILRNP,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#ILLIN
Illinois River South of Peoria,ILRSP,ALL#WORLD#NOAME#USA#EASCB#ILLIN#ILRSP,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#ILLIN
"Mississippi River, North IA",MRNIA,ALL#WORLD#NOAME#USA#WECB#IOWA#MRNIA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#WECB#IOWA
"Mississippi River, South IA",MRSIA,ALL#WORLD#NOAME#USA#WECB#IOWA#MRSIA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#WECB#IOWA
"Mississippi River, South MN",MRSMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MRSMN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#WECB#MINNE
Central Nebraska Panhandle,CNPAN,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#CNPAN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOPLA#NEBRA
Central OH,CENOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#CENOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
North OH,NRTOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NRTOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
South Central TN,SOCTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#SOCTN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#APPAL#TENNE
South Central WI,SOCWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#SOCWI,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#WISCO
South East WI,SOEWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#SOEWI,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#WISCO
South OH,STHOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#STHOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
South West WI,SOWWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#SOWWI,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#WISCO
North Central TN,NOCTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#NOCTN,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#APPAL#TENNE
West MD,WESMD,ALL#WORLD#NOAME#USA#NOEAS#MARYL#WESMD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#MARYL
Central MD,CENMD,ALL#WORLD#NOAME#USA#NOEAS#MARYL#CENMD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#MARYL
South East Shore MD,SESMD,ALL#WORLD#NOAME#USA#NOEAS#MARYL#SESMD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#MARYL
East Central Shore MD,ECSMD,ALL#WORLD#NOAME#USA#NOEAS#MARYL#ECSMD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#MARYL
North East Shore MD,NESMD,ALL#WORLD#NOAME#USA#NOEAS#MARYL#NESMD,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#MARYL
South West MT,SOWMT,ALL#WORLD#NOAME#USA#NOPLA#MONTA#SOWMT,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOPLA#MONTA
North West CO,NOWCO,ALL#WORLD#NOAME#USA#SOPLA#COLOR#NOWCO,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#COLOR
South Central PA,SOCPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#SOCPA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#PENNS
Lehigh Valley Area PA,LVAPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#LVAPA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOEAS#PENNS
Stockton Modesto Oakdale Turlock CA,SMOTC,ALL#WORLD#NOAME#USA#PACIF#CALIF#SMOTC,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#PACIF#CALIF
South West WY,SOWWY,ALL#WORLD#NOAME#USA#MOUNT#WYOMI#SOWWY,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#MOUNT#WYOMI
Texas Gulf Export,GEXTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#GEXTX,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Willamette Valley OR,WIVOR,ALL#WORLD#NOAME#USA#PACIF#OREGO#WIVOR,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#PACIF#OREGO
Yakima Valley WA,YAVWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#YAVWA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#PACIF#WASHI
Eastern Cornbelt IL,ECBIL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#ECBIL,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#ILLIN
Eastern Cornbelt Ethanol Plant IL,ECPIL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#ECPIL,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#ILLIN
Rural Nebraska Elevator,RNEGB,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#RNEGB,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#NOPLA#NEBRA
North of Seattle WA,NOSWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#NOSWA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#PACIF#WASHI
Norfolk Terminal VA,NOTVA,ALL#WORLD#NOAME#USA#APPAL#VIRGI#NOTVA,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#APPAL#VIRGI
North of Canadian River TX,NCRTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#NCRTX,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
South of Line TX,ARSTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#ARSTX,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Triangle Area TX,TRATX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#TRATX,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Elevator Offers And Bids TX,EOBTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#EOBTX,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
W.S. West IL,WSWIL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#WSWIL,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#ILLIN
West Central OH,WECOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#WECOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
North East OH,NOEOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NOEOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
North West OH,NOWOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NOWOH,false,,AMS_STATE_DIVISION,ALL#WORLD#NOAME#USA#EASCB#OHIO
Northwest Italy,ITNW,ALL#WORLD#EUR#ITA#ITNW,false,,NATIONAL_REGION,ALL#WORLD#EUR#ITA
Northeast Italy,ITNE,ALL#WORLD#EUR#ITA#ITNE,false,,NATIONAL_REGION,ALL#WORLD#EUR#ITA
Central Italy,ITAC,ALL#WORLD#EUR#ITA#ITAC,false,,NATIONAL_REGION,ALL#WORLD#EUR#ITA
Southern Italy,ITAS,ALL#WORLD#EUR#ITA#ITAS,false,,NATIONAL_REGION,ALL#WORLD#EUR#ITA
Insular Italy,ITAI,ALL#WORLD#EUR#ITA#ITAI,false,,NATIONAL_REGION,ALL#WORLD#EUR#ITA
Piedmont,ITPIE,ALL#WORLD#EUR#ITA#ITNW#ITPIE,false,,STATE,ALL#WORLD#EUR#ITA#ITNW
Aosta Valley,ITAOS,ALL#WORLD#EUR#ITA#ITNW#ITAOS,false,,STATE,ALL#WORLD#EUR#ITA#ITNW
Liguria,ITLIG,ALL#WORLD#EUR#ITA#ITNW#ITLIG,false,,STATE,ALL#WORLD#EUR#ITA#ITNW
Lombardy,ITLOM,ALL#WORLD#EUR#ITA#ITNW#ITLOM,false,,STATE,ALL#WORLD#EUR#ITA#ITNW
South Tyrol,ITTYR,ALL#WORLD#EUR#ITA#ITNE#ITTYR,false,,STATE,ALL#WORLD#EUR#ITA#ITNE
Trentino,ITTRE,ALL#WORLD#EUR#ITA#ITNE#ITTRE,false,,STATE,ALL#WORLD#EUR#ITA#ITNE
Veneto,ITVEN,ALL#WORLD#EUR#ITA#ITNE#ITVEN,false,,STATE,ALL#WORLD#EUR#ITA#ITNE
Friuli-Venezia Giulia,ITFRI,ALL#WORLD#EUR#ITA#ITNE#ITFRI,false,,STATE,ALL#WORLD#EUR#ITA#ITNE
Emilia-Romagna,ITEMR,ALL#WORLD#EUR#ITA#ITNE#ITEMR,false,,STATE,ALL#WORLD#EUR#ITA#ITNE
Tuscany,ITTUS,ALL#WORLD#EUR#ITA#ITAC#ITTUS,false,,STATE,ALL#WORLD#EUR#ITA#ITAC
Umbria,ITUMB,ALL#WORLD#EUR#ITA#ITAC#ITUMB,false,,STATE,ALL#WORLD#EUR#ITA#ITAC
Marche,ITMAR,ALL#WORLD#EUR#ITA#ITAC#ITMAR,false,,STATE,ALL#WORLD#EUR#ITA#ITAC
Lazio,ITLAZ,ALL#WORLD#EUR#ITA#ITAC#ITLAZ,false,,STATE,ALL#WORLD#EUR#ITA#ITAC
Abruzzo,ITABR,ALL#WORLD#EUR#ITA#ITAS#ITABR,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Molise,ITMOL,ALL#WORLD#EUR#ITA#ITAS#ITMOL,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Campania,ITCAM,ALL#WORLD#EUR#ITA#ITAS#ITCAM,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Apulia,ITAPU,ALL#WORLD#EUR#ITA#ITAS#ITAPU,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Basilicata,ITBAS,ALL#WORLD#EUR#ITA#ITAS#ITBAS,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Calabria,ITCAL,ALL#WORLD#EUR#ITA#ITAS#ITCAL,false,,STATE,ALL#WORLD#EUR#ITA#ITAS
Sicily,ITSIC,ALL#WORLD#EUR#ITA#ITAI#ITSIC,false,,STATE,ALL#WORLD#EUR#ITA#ITAI
Sardinia,ITSAR,ALL#WORLD#EUR#ITA#ITAI#ITSAR,false,,STATE,ALL#WORLD#EUR#ITA#ITAI
Foggia,FOGGI,ALL#WORLD#EUR#ITA#ITAS#ITAPU#FOGGI,false,,CITY,ALL#WORLD#EUR#ITA#ITAS#ITAPU
Bari,BARII,ALL#WORLD#EUR#ITA#ITAS#ITAPU#BARII,false,,CITY,ALL#WORLD#EUR#ITA#ITAS#ITAPU
Gravina,GRAVI,ALL#WORLD#EUR#ITA#ITAS#ITAPU#GRAVI,false,,CITY,ALL#WORLD#EUR#ITA#ITAS#ITAPU
Djibouti,DJI,ALL#WORLD#AFRMI#DJI,false,,COUNTRY,ALL#WORLD#AFRMI
Livorno,LIVOR,ALL#WORLD#EUR#ITA#ITAC#ITTUS#LIVOR,false,,CITY,ALL#WORLD#EUR#ITA#ITAC#ITTUS
Siena,SIENA,ALL#WORLD#EUR#ITA#ITAC#ITTUS#SIENA,false,,CITY,ALL#WORLD#EUR#ITA#ITAC#ITTUS
Pozzallo,POZZA,ALL#WORLD#EUR#ITA#ITAI#ITSIC#POZZA,false,,CITY,ALL#WORLD#EUR#ITA#ITAI#ITSIC
Alessandria,ALESS,ALL#WORLD#EUR#ITA#ITNW#ITPIE#ALESS,false,,CITY,ALL#WORLD#EUR#ITA#ITNW#ITPIE
Venezia,ITVNZ,ALL#WORLD#EUR#ITA#ITNE#ITVEN#ITVNZ,false,,CITY,ALL#WORLD#EUR#ITA#ITNE#ITVEN
Felizzano,FELIZ,ALL#WORLD#EUR#ITA#ITNW#ITPIE#FELIZ,false,,CITY,ALL#WORLD#EUR#ITA#ITNW#ITPIE
Asti,ASTII,ALL#WORLD#EUR#ITA#ITNW#ITPIE#ASTII,false,,CITY,ALL#WORLD#EUR#ITA#ITNW#ITPIE
Fossano,FOSSA,ALL#WORLD#EUR#ITA#ITNW#ITPIE#FOSSA,false,,CITY,ALL#WORLD#EUR#ITA#ITNW#ITPIE
Racconigi,RACCO,ALL#WORLD#EUR#ITA#ITNW#ITPIE#RACCO,false,,CITY,ALL#WORLD#EUR#ITA#ITNW#ITPIE
Migliaro,MIGLI,ALL#WORLD#EUR#ITA#ITNE#ITEMR#MIGLI,false,,CITY,ALL#WORLD#EUR#ITA#ITNE#ITEMR
Cassano,CASSA,ALL#WORLD#EUR#ITA#ITAS#ITCAL#CASSA,false,,CITY,ALL#WORLD#EUR#ITA#ITAS#ITCAL
Forli Cesena,ITFOR,ALL#WORLD#EUR#ITA#ITNE#ITEMR#ITFOR,false,,TERRITORY,ALL#WORLD#EUR#ITA#ITNE#ITEMR
Port Klang,PRTKL,ALL#WORLD#ASIA#MYS#PRTKL,false,,CITY,ALL#WORLD#ASIA#MYS
Catalonia,SPCAT,ALL#WORLD#EUR#ESP#SPCAT,false,,NATIONAL_REGION,ALL#WORLD#EUR#ESP
Tarragona,TARRA,ALL#WORLD#EUR#ESP#SPCAT#TARRA,false,,CITY,ALL#WORLD#EUR#ESP#SPCAT
Békéscsaba,BEKES,ALL#WORLD#EUR#HUN#BEKES,false,,CITY,ALL#WORLD#EUR#HUN
Rotterdam,ROTTE,ALL#WORLD#EUR#NLD#ROTTE,false,,CITY,ALL#WORLD#EUR#NLD
Itaqui,ITTAQ,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ITTAQ,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS
Andalusia,SPAND,ALL#WORLD#EUR#ESP#SPAND,false,,NATIONAL_REGION,ALL#WORLD#EUR#ESP
Huelva_TOBEREPLACED,HUELV,ALL#WORLD#EUR#ESP#SPAND#HUELV,false,,CITY,ALL#WORLD#EUR#ESP#SPAND
Southern China,SOUCH,ALL#WORLD#ASIA#CHN#SOUCH,false,,NATIONAL_REGION,ALL#WORLD#ASIA#CHN
Barcelona_TOBEREPLACED,BARCE,ALL#WORLD#EUR#ESP#SPCAT#BARCE,false,,CITY,ALL#WORLD#EUR#ESP#SPCAT
Fujian,FUJIA,ALL#WORLD#ASIA#CHN#FUJIA,false,,STATE,ALL#WORLD#ASIA#CHN
Xiamen,XIAMN,ALL#WORLD#ASIA#CHN#FUJIA#XIAMN,false,,CITY,ALL#WORLD#ASIA#CHN#FUJIA
Liaoning,LIAON,ALL#WORLD#ASIA#CHN#LIAON,false,,STATE,ALL#WORLD#ASIA#CHN
Dalian,DALIA,ALL#WORLD#ASIA#CHN#LIAON#DALIA,false,,CITY,ALL#WORLD#ASIA#CHN#LIAON
Alexandria,ALEXD,ALL#WORLD#AFRMI#EGY#ALEXD,false,,CITY,ALL#WORLD#AFRMI#EGY
Jakarta,JAKAR,ALL#WORLD#ASIA#IDN#JAKAR,false,,CITY,ALL#WORLD#ASIA#IDN
Hokkaido,HOKKA,ALL#WORLD#ASIA#JPN#HOKKA,false,,NATIONAL_REGION,ALL#WORLD#ASIA#JPN
Tomakomai,TOMAK,ALL#WORLD#ASIA#JPN#HOKKA#TOMAK,false,,CITY,ALL#WORLD#ASIA#JPN#HOKKA
Incheon,INCHE,ALL#WORLD#ASIA#KOR#INCHE,false,,CITY,ALL#WORLD#ASIA#KOR
Makkah Region,MAKKA,ALL#WORLD#AFRMI#SAU#MAKKA,false,,STATE,ALL#WORLD#AFRMI#SAU
Jeddah,JEDDA,ALL#WORLD#AFRMI#SAU#MAKKA#JEDDA,false,,CITY,ALL#WORLD#AFRMI#SAU#MAKKA
Eastern Province,EASTP,ALL#WORLD#AFRMI#SAU#EASTP,false,,STATE,ALL#WORLD#AFRMI#SAU
Dammam,DAMMA,ALL#WORLD#AFRMI#SAU#EASTP#DAMMA,false,,CITY,ALL#WORLD#AFRMI#SAU#EASTP
Kalama WA,KALWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#KALWA,false,,CITY,ALL#WORLD#NOAME#USA#PACIF#WASHI
Bangkok,BANGK,ALL#WORLD#ASIA#THA#BANGK,false,,CITY,ALL#WORLD#ASIA#THA
Gladstone,GLDST,ALL#WORLD#OCEAN#AUS#AUEAS#AUQUE#GLDST,false,,CITY,ALL#WORLD#OCEAN#AUS#AUEAS#AUQUE
